date,USD,CNY,JPY,KRW
2025-12-21,1.000000,7.040800,157.750000,1477.400024
2025-12-22,1.000000,7.039500,157.350998,1480.619995
2025-12-23,1.000000,7.028300,156.091995,1480.599976
2025-12-24,1.000000,7.023500,155.772995,1455.819946
2025-12-25,1.000000,7.005300,155.720993,1445.569946
2025-12-26,1.000000,7.007200,156.171005,1437.079956
2025-12-27,1.000000,7.005800,156.089996,1441.959961
2025-12-28,1.000000,7.003800,156.089996,1441.959961
2025-12-29,1.000000,7.009000,156.358002,1433.699951
2025-12-30,1.000000,6.999400,156.044006,1435.479980
2025-12-31,1.000000,6.988000,156.593002,1441.329956
2026-01-01,1.000000,6.987500,156.746002,1439.500000
2026-01-02,1.000000,6.987500,156.835007,1443.329956
2026-01-03,1.000000,6.987500,156.731003,1444.500000
2026-01-04,1.000000,6.987500,156.731003,1444.500000
2026-01-05,1.000000,6.981400,157.222000,1446.890015
2026-01-06,1.000000,6.980500,156.360992,1444.250000
2026-01-07,1.000000,6.985700,156.408005,1448.640015
2026-01-08,1.000000,6.985700,156.699997,1449.079956
2026-01-09,1.000000,6.980000,157.276993,1456.660034
2026-01-10,1.000000,6.983100,156.880005,1457.800049
2026-01-11,1.000000,6.983100,156.880005,1457.800049
2026-01-12,1.000000,6.974400,158.128998,1468.810059
2026-01-13,1.000000,6.974800,158.768005,1473.579956
