date,value_usd,value_cny,value_jpy,value_krw
2022-01-07,148610.3918482742,948416.6597365014,17218742.754279513,179191442.59251347
2022-01-10,149184.271576168,951228.7524239628,17248386.51435631,178555671.71000537
2022-01-11,150996.8874082985,962439.0606517538,17406619.186653834,180907855.70111415
2022-01-12,151532.4863183289,965701.3820580778,17476393.331111673,180237293.38436413
2022-01-13,148752.3451122055,945707.9092853576,17058175.6219992,176402431.76542395
2022-01-14,148472.468624176,944002.8027593736,16943380.580563847,176178913.76704648
2022-01-17,148472.468624176,943022.884466454,16971293.998555064,176527820.50497404
2022-01-18,145353.135757164,922512.7467099926,16653253.971480899,172978961.31500557
2022-01-19,144176.1258364182,915835.5865380956,16515952.063241174,171999231.71680766
2022-01-20,141875.7274898071,899988.6773315914,16223063.811276974,168571069.19806397
2022-01-21,139642.7634076948,885265.2986230813,15918296.9705623,166514227.91094676
2022-01-24,140849.0956035538,892659.3132066426,16026514.906646747,167821697.41163427
2022-01-25,137567.7734908075,870776.4926421134,15684239.698596003,164484288.7293232
2022-01-26,137928.5759797659,872605.1359359889,15706616.58969584,164976366.41911215
2022-01-27,137357.6205331602,868045.2187213594,15757803.722542295,164915680.62751627
2022-01-28,140756.065884223,896179.7958782593,16236493.28960869,169394289.55954042
2022-01-31,144745.6830840321,919279.8332666876,16683677.068377387,174810803.27233472
2022-02-01,146262.7038812361,930157.6653327208,16837909.026037186,176264108.97004172
2022-02-02,147450.4744409952,937711.2922075088,16917877.635462027,177309195.51529673
2022-02-03,143512.1108398838,912665.2688862412,16415202.836136032,172208786.92645466
2022-02-04,145048.8907657299,922438.4208246592,16674385.480804903,174106528.6706774
2022-02-07,144630.9020435295,919780.2215458258,16664950.91243274,173136201.60983807
2022-02-08,145976.2064919663,927284.6564989171,16796460.831489943,174711619.23648086
2022-02-09,150084.005868186,955389.7561551116,17339354.981789384,179554499.00920293
2022-02-10,147270.224034894,936844.8031755746,17024731.997071143,175845069.87522098
2022-02-11,142725.6888660183,906679.2110902678,16562887.58765776,171178051.5160425
2022-02-14,143090.2515797977,909066.6773116132,16538943.63859934,171599551.87365413
2022-02-15,160120.9791774664,1017712.9315540588,18499737.930610698,191722453.22611648
2022-02-16,161239.7641744461,1021937.6253376396,18644960.452791605,192976579.86235273
2022-02-17,157300.4471935387,996592.7132393837,18150426.85762129,188249310.17886737
2022-02-18,154796.49021803,980759.6027233944,17780853.18099476,185548366.22782448
2022-02-21,154796.49021803,978963.9634368652,17795559.157158453,184992633.2058506
2022-02-22,158012.0007649879,1000879.6152455864,18109597.553686503,188773785.6065638
2022-02-23,154221.4993117809,975497.249596808,17750277.83901024,183936906.12713584
2022-02-24,157409.1101914082,993613.5262612256,18085992.414999746,187694626.77005377
2022-02-25,160560.2147119675,1015832.366439676,18556104.41391658,193635618.94263276
2022-02-28,160109.7527437744,1011253.1983296792,18506285.610779412,191745833.3446852
2022-03-01,157249.8405503407,991994.8941277688,18095997.62260162,188846059.503612
2022-03-02,161363.7571068497,1018447.3529798818,18529884.31985087,194503031.0970646
2022-03-03,159001.5344971371,1004826.0974081076,18367697.786570173,191302700.04626727
2022-03-04,156630.5623485794,989779.8495931432,18086757.400009297,188894890.32045767
2022-03-07,152313.8577841568,962120.9454651832,17508477.49534725,185321787.96432096
2022-03-08,152299.0074097938,962423.1175247104,17571193.534189153,187678074.29374033
2022-03-09,158433.4006023502,1000918.8516454076,18334229.98450517,195365808.24026307
2022-03-10,157687.9391577835,996051.6364840552,18277450.866775714,192888614.66221672
2022-03-11,155687.4007871036,984068.9228951246,18087606.691732313,191277536.8705379
2022-03-14,152184.2722447586,964650.4464778516,17886065.180469964,188235206.7795835
2022-03-15,157268.0845922298,1000932.7243872466,18591918.73886039,195334832.1739152
2022-03-16,161915.4056262436,1031255.409974108,19153297.162339605,201047129.60142604
2022-03-17,163929.6301732101,1041149.8671560924,19486315.630478375,200485937.701836
2022-03-18,169184.8965838366,1073562.7612727352,20046041.65663246,204769548.4381795
2022-03-21,169201.8245794058,1076157.4446899365,20179517.20481367,204796811.57016623
2022-03-22,172509.3474768991,1096210.6485419555,20631083.24717097,210423456.8681431
2022-03-23,169865.4295618038,1081244.41878975,20611470.543567557,206377995.32270753
2022-03-24,176071.5553841584,1121804.700819088,21327019.112945393,214456916.93417424
2022-03-25,175346.8832547299,1116310.8628645872,21452989.95403007,213493606.29879367
2022-03-28,176748.364240736,1125038.6880651333,21611021.965469703,216407163.0928142
2022-03-29,179308.3238353239,1142319.5386576983,22173268.042709455,219412429.64081547
2022-03-30,177102.1960489747,1126918.983679231,21805707.888530012,214139579.19420776
2022-03-31,176968.5886663662,1123078.057394493,21593884.865533024,214209848.02416956
2022-04-01,178176.2131089054,1129441.1972760402,21694022.46875924,216395010.8207656
2022-04-04,181610.5362355308,1155424.3925840706,22267268.029448967,221343294.61984575
2022-04-05,180020.4867515795,1145362.3449082496,22108135.597433753,218526873.1882341
2022-04-06,173818.0957883069,1106021.925310576,21493650.10516269,211840804.2419991
2022-04-07,174516.6500443947,1109664.119307284,21591723.493442647,212491468.90565544
2022-04-08,173012.7534157091,1100309.207897885,21470190.820888583,211535778.97368443
2022-04-11,168979.9702341518,1075388.530570142,21018573.93553491,207547956.95059487
2022-04-12,168769.9168847536,1074844.96966393,21175899.0113638,208439294.11824083
2022-04-13,172298.3182322325,1096678.7955481596,21608965.879413668,211685709.64496115
2022-04-14,168886.8268045684,1075336.203630048,21174523.515389543,206568854.75676957
2022-04-15,168886.8268045684,1077058.8492634546,21309971.088260464,207747681.59901577
2022-04-18,168599.891812531,1074015.030824185,21347780.42711949,207055835.40365493
2022-04-19,171385.6051540539,1091075.0395317378,21782767.64386994,211721203.2138059
2022-04-20,170262.2634374925,1088384.492797827,22020528.125325374,211057097.6708214
2022-04-21,164755.774474183,1057353.133842964,21090880.957763582,203323448.11914808
2022-04-22,160848.0921670433,1037357.6008129125,20654182.62322616,199852144.42814872
2022-04-25,162139.8026930333,1053957.3594455244,20851988.676778335,201565722.62862456
2022-04-26,157222.522144331,1031049.577970308,20084234.34047298,196403940.75624132
2022-04-27,157645.6332334189,1033572.065168264,20062929.00143865,198745420.1255238
2022-04-28,163275.3623890505,1071004.7395909766,20963576.388753664,206752330.62099236
2022-04-29,158424.5732707951,1049610.325290999,20723677.64624884,201562006.50525823
2022-05-02,160979.6352633535,1063672.9400026083,20929123.68218312,203241623.5774511
2022-05-03,159300.534930604,1052578.2845539665,20726911.200890753,201793952.62334263
2022-05-04,164137.6518775512,1084523.1210157317,21356934.219286498,206987436.96082616
2022-05-05,156332.2317669941,1032965.2214004134,20201721.079951897,195649788.0563931
2022-05-06,155405.4614027897,1034161.1834510046,20253994.09543651,197162901.26685172
2022-05-09,147692.7211391414,984460.6020250611,19310674.562372558,187588956.63892132
2022-05-10,149709.1210236901,1007512.4426652298,19518625.921996526,190858167.7826248
2022-05-11,146518.0807489561,986594.1485311708,19098778.050671015,187037663.15946585
2022-05-12,145317.1143732973,976632.7305686192,18867248.561876856,185737073.2238407
2022-05-13,152345.8958874183,1033804.0149024316,19589853.603333652,196640465.11668512
2022-05-16,150000.549323112,1018203.7288052844,19414872.14999288,191636193.69869855
2022-05-17,153151.4359874119,1039147.8083181884,19744743.19441085,196010861.67285463
2022-05-18,146600.9322671267,987533.1999378192,18978076.35270396,185693541.84991047
2022-05-19,145557.5942448659,983008.6569732772,18618854.255795367,185670349.66233188
2022-05-20,151001.9341756917,1013540.0823806606,19302879.40054896,190798501.3267901
2022-05-23,152572.0887466059,1021012.4178922866,19514427.86695713,194256303.16275465
2022-05-24,149997.6372739944,997454.288344608,19176598.084928725,188820017.6533772
2022-05-25,151633.4144132383,1008817.1060912744,19222415.85685156,191208217.7246152
2022-05-26,155211.0512659145,1038625.7917561198,19735395.59056355,196590313.808342
2022-05-27,159606.1806255312,1075394.5238187038,20277166.898358244,200926627.1217676
2022-05-30,159606.1806255312,1068978.3553575575,20315473.339345455,199761494.1824984
2022-05-31,157100.5863546821,1046337.0352980896,20074940.85544494,194203038.7464932
2022-06-01,156437.841800932,1043706.349143278,20139180.750582047,194255124.11351088
2022-06-02,161254.3760980183,1078017.7550904718,20982740.95910008,201076136.37395948
2022-06-03,158499.5044685372,1055479.9001568828,20591938.46304391,196672519.73575652
2022-06-06,158878.0879351838,1058016.8509867694,20766478.398622155,198681819.91304997
2022-06-07,160317.6178119339,1066577.0795410147,21190140.65032208,201115241.9863624
2022-06-08,158893.3174530408,1059770.7594165462,21108500.543684114,199344371.21892995
2022-06-09,153970.5996321715,1028939.3261619124,20698266.630758617,193501009.8420292
2022-06-10,149736.6511555678,1001857.9855516728,20127301.025292456,189270124.78839377
2022-06-13,144114.7868893623,966707.5789751536,19428690.159128554,184219053.96426287
2022-06-14,143969.2144560152,972296.0898286988,19324268.67417393,185979438.28877196
2022-06-15,146151.3338006926,984986.9141497676,19773399.43213891,188459218.9862904
2022-06-16,141656.6517386068,950841.9434650504,18998282.55620651,181059870.8025438
2022-06-17,142422.5846617013,954715.5540212482,18859741.795600068,183465932.8003299
2022-06-20,142422.5846617013,956467.3518125872,19266357.705118883,183796345.50592548
2022-06-21,146097.2182252001,977594.9260321042,19735835.79497092,188813123.62037024
2022-06-22,145359.5715779509,972222.9585419667,19808003.023277078,187746419.16145167
2022-06-23,147598.0092082541,989069.0195054316,20076871.899739575,191534992.5596597
2022-06-24,153796.7208614567,1030022.7786254344,20737949.225771945,199906524.81693655
2022-06-27,152881.2526513533,1022592.1227343716,20648447.13407206,196955394.94058073
2022-06-28,148714.9228649795,995006.934412718,20141205.28078865,191277126.50190535
2022-06-29,148512.6749152162,996119.0644588298,20204703.438652396,191882835.6775744
2022-06-30,146867.2226902004,983981.0185798048,20060447.814367898,191181466.85517016
2022-07-01,147396.9911909412,987294.5263951625,20014447.10886819,189804573.77800423
2022-07-04,147396.9911909412,987633.5394749016,19904931.734001286,191305083.10776556
2022-07-05,150344.045109435,1007094.620570061,20422734.486289468,194797780.48597112
2022-07-06,152025.0539428476,1021425.9324312044,20602586.727288432,198949112.26169875
2022-07-07,155611.4835929127,1043608.4147158688,21157871.445028417,203049640.63153648
2022-07-08,156185.1995692288,1046518.9297136178,21227598.0919414,202673727.96945456
2022-07-11,154923.8186216224,1037106.5189987266,21116270.627326656,200438893.33649772
2022-07-12,152145.6069306592,1021992.470874624,20902980.64498941,199441588.01893985
2022-07-13,151876.2225965587,1021109.4073834432,20765428.10698464,198324521.07071048
2022-07-14,152202.3836857362,1022434.7326473012,20947310.575114798,198601276.6994756
2022-07-15,155363.2509120707,1049509.8325612198,21590364.112681467,204486011.9750647
2022-07-18,154279.6630356889,1042390.543300632,21339036.54171996,203359108.6692039
2022-07-19,159157.3347197705,1073086.497881109,22000159.8576085,209914205.7466019
2022-07-20,160306.9657036708,1081062.084615845,22152978.93571418,209280743.7261423
2022-07-21,161996.4288332595,1094269.6771257846,22419496.416364662,212680250.71233925
2022-07-22,159827.9906973279,1081332.2538618415,21912098.987418197,208871205.8069312
2022-07-25,160219.9573531434,1081564.8221123945,21839902.185841847,209779185.90974003
2022-07-26,158615.7435944615,1070576.9613908178,21640104.514335975,207850074.21296015
2022-07-27,164901.8551360594,1115115.8149865747,22586607.262887914,216169845.85550484
2022-07-28,169473.6179618994,1145201.0260157392,23067222.258623153,221324063.0731353
2022-07-29,171715.9166949268,1158361.230840637,23078104.57119583,222397873.62861645
2022-08-01,172268.7483022303,1161642.623551599,22981856.560218133,224342150.5348221
2022-08-02,172101.4420486087,1164730.9293523692,22643731.9658282,224893559.39701948
2022-08-03,176538.308608084,1191951.3520600616,23546502.710761014,232082557.52813703
2022-08-04,177502.9322218281,1199387.3130228925,23778648.87131813,232063784.4156883
2022-08-05,179911.0207191106,1214003.585608414,23859979.838611204,234258533.94185457
2022-08-08,178604.1796547102,1207524.9982275304,24121745.941855457,232674807.2173354
2022-08-09,175685.586399523,1185860.1396381403,23689443.767369337,228220852.39545432
2022-08-10,181738.2817798885,1227042.357093273,24568652.372024655,237633718.44666955
2022-08-11,180685.6104514957,1214713.2219433151,24000469.997643393,234295022.21885955
2022-08-12,182968.3718923485,1233865.5126932412,24333696.200356107,239108549.3894694
2022-08-15,196389.8666712299,1324021.2031240973,26176411.370535687,255577845.6705544
2022-08-16,197182.1556370694,1335317.5579742338,26253424.733897105,258935673.78732312
2022-08-17,196136.4632855847,1331256.6309045777,26336614.507643215,257134903.3674015
2022-08-18,198412.1365242245,1345214.4444205898,26774527.351124953,260878220.73601216
2022-08-19,194802.5703870645,1321657.519048078,26453214.65610628,258485485.29558715
2022-08-22,197368.5173484247,1345204.603691658,27047578.985945463,263459336.1071904
2022-08-23,197204.4606298795,1350436.4259473516,27124685.727819707,264916581.273688
2022-08-24,196638.4861454268,1343748.7589233883,26886970.519399613,263314655.37552467
2022-08-25,198703.6605144946,1362809.0556386614,27238495.294765472,266262905.08942276
2022-08-26,192511.3763692772,1318375.658789721,26289931.861163106,256894869.72404703
2022-08-29,190588.9719127563,1309498.708218166,26209796.179798137,255614127.641755
2022-08-30,189120.5830873805,1306255.8673845374,26211355.00973451,254505238.49576896
2022-08-31,188404.1629828552,1302023.489541916,26138062.016838457,254381405.70197567
2022-09-01,186178.5454439757,1282565.381709004,25933927.597056765,249900016.26941624
2022-09-02,186059.6503941992,1284834.9157971428,26063420.77051192,252129427.78374776
2022-09-05,186059.6503941992,1283625.528069581,26138962.104929868,253322076.46880272
2022-09-06,185483.7879014714,1285977.649899691,26047487.03661711,252593688.14564624
2022-09-07,189002.660873624,1314154.4013203948,27055920.09572281,260466454.14151004
2022-09-08,191249.1449697757,1332107.6694579783,27564357.913698696,262835623.70711192
2022-09-09,194268.0677111099,1351425.813032336,27946627.731453627,268672737.644465
2022-09-12,195921.8332537776,1356856.6561990369,27937668.36320284,270187974.9263427
2022-09-13,187726.3891985303,1300005.245199822,26766968.51795716,258275854.59908685
2022-09-14,189806.2485263202,1314237.4454210934,27408782.840838477,264489307.62959012
2022-09-15,184802.3494317708,1286409.1543945563,26412506.927046373,257093342.46181777
2022-09-16,184007.4999827699,1286764.4473795097,26380236.155067302,257358410.62093887
2022-09-19,184265.2660215545,1285987.2915644287,26306630.51930195,255249770.76573256
2022-09-20,182716.7128384039,1280040.2034607222,26169237.041871708,253996326.94304293
2022-09-21,180959.6090987465,1269829.768967724,25986162.690596238,251988067.0756916
2022-09-22,179073.0534517378,1262088.973422503,25843105.70750267,250265347.14732087
2022-09-23,175346.1405556,1240854.4982557588,24948248.702904623,246126369.61404225
2022-09-26,173960.4079008042,1239885.411272192,24965232.44617313,247338657.82110652
2022-09-27,175186.7116118784,1252234.614601707,25307297.172740348,250476708.16504967
2022-09-28,180846.8700168673,1297901.8167370532,26166913.38452932,257934658.63872585
2022-09-29,178262.6416985872,1283312.7575881293,25740768.044679385,253480554.62843665
2022-09-30,176501.1422143926,1257376.4870211117,25492236.471166942,252426646.32680815
2022-10-03,181041.9153781509,1288113.2279155434,26217764.931150798,260560952.24885777
2022-10-04,187731.6233774997,1335691.7271685726,27130785.915698007,269083238.6690302
2022-10-05,187881.1062259237,1336774.070797447,27014861.184550207,266139228.85075977
2022-10-06,187339.0971142627,1332917.6759679792,27060946.175753623,265414541.1009938
2022-10-07,180472.3520072369,1284060.7845314904,26175529.643249985,254186275.34144756
2022-10-10,174827.5435809611,1243897.972578538,25434259.821107663,247552301.66321844
2022-10-11,172340.0230636573,1232851.5889881789,25105459.83041512,246161867.80681437
2022-10-12,169770.5926885719,1216304.4342580042,24764435.506629013,242907772.33756763
2022-10-13,172198.0316565658,1235365.8989073688,25267822.571189497,245192781.4085368
2022-10-14,168192.5316580934,1205856.3557227007,24773582.397323024,240565786.27200505
2022-10-17,173784.6900287553,1249511.9213067507,25829966.74349272,250382031.7436764
2022-10-18,176066.3524291312,1266885.4389038133,26228779.355255626,251801298.1521144
2022-10-19,174423.0365553023,1255950.5170201098,26025486.861380104,248556319.04049763
2022-10-20,174374.106035852,1260253.9765529132,26124902.76602328,250228587.64624903
2022-10-21,179885.8870595054,1298020.5838439793,27014542.075618856,257292593.73334855
2022-10-24,180886.073032354,1310121.649758733,26738398.42956953,258325207.04494396
2022-10-25,184128.3012528747,1337121.310868251,27414309.09973864,265873894.6960972
2022-10-26,180554.865489129,1318736.6265595003,26718508.27286185,257639163.96236557
2022-10-27,164712.7087306879,1181303.0757456203,24070127.471788462,232687986.7787056
2022-10-28,153384.7760376038,1108649.8227221963,22436205.036894005,217906085.7590564
2022-10-31,152139.2179880604,1103222.3253186217,22488001.480694316,216288722.90406737
2022-11-01,154379.9038077981,1127251.18162378,22962003.75266046,219940424.35057145
2022-11-02,150791.2910143557,1097247.908195061,22304292.754849393,213610939.2319453
2022-11-03,148545.3934570475,1082702.809290382,21968675.03205888,211394945.86363485
2022-11-04,153358.0140801889,1119636.1891966432,22757256.55019154,218328140.42585328
2022-11-07,154203.7198374539,1106427.1102057153,22643428.887262724,216210575.3082367
2022-11-08,154457.4656509862,1116542.1276978487,22647170.36240794,215112904.84371263
2022-11-09,149930.9405899821,1086729.4435843078,21784215.71315956,206027605.6100664
2022-11-10,157714.4561816119,1141978.8343198155,23059272.923857298,216155555.64771655
2022-11-11,159809.5092472145,1148375.1524995586,22650440.02478764,215642156.69386625
2022-11-14,160784.1906656179,1142709.3214796132,22437915.195253838,211114470.53241783
2022-11-15,162718.2987031175,1150890.2548972797,22799275.2363788,215452037.7872187
2022-11-16,160871.9389111824,1133021.0657514576,22355568.34730471,211749299.91995233
2022-11-17,161005.7438293018,1141079.9076670276,22431643.20782044,215172914.9201039
2022-11-18,162379.8484890027,1162022.6717570012,22800079.773177393,218035541.5586084
2022-11-21,167356.1711353854,1191391.8466956953,23472206.07438824,224094938.68874413
2022-11-22,169598.2226321344,1215035.5865811373,24099569.42676859,230611183.2240447
2022-11-23,170961.7295776303,1220547.075973576,24132102.76756867,231258211.89562273
2022-11-24,170961.7295776303,1225077.561807383,23811207.77211319,228543359.803414
2022-11-25,171002.6604076672,1222720.322712943,23701481.227475915,225362698.68970045
2022-11-28,162492.3908170625,1165151.688353747,22602692.537607744,216855854.67587
2022-11-29,162189.1187665223,1168913.197862203,22498711.3930385,217352881.03044632
2022-11-30,168081.9163837706,1203365.672157967,23320524.648256667,222770728.67714843
2022-12-01,167823.4736792537,1187552.464449135,23052063.514167763,214780489.83805904
2022-12-02,165812.1317682597,1167930.9125360907,22409508.613607507,216094660.72698447
2022-12-05,162889.2003510429,1144117.4543456903,21904526.194541696,211620769.5871892
2022-12-06,161477.2525930527,1124027.00757498,22066188.391005065,210626083.15741384
2022-12-07,160328.1934634119,1121479.6804572197,21946685.41108898,211586713.94279972
2022-12-08,161886.4810066742,1128769.6774671366,22078239.680511795,212735020.80559504
2022-12-09,161169.3237834695,1122753.8602727838,22017985.677016266,212200367.57887608
2022-12-12,163574.0766734811,1137919.421786739,22362540.151629414,213164836.6958398
2022-12-13,166378.5331374405,1160739.8364333534,22877713.48777355,217277061.31550172
2022-12-14,165051.679271622,1146019.82985458,22378366.8823636,212748310.24650177
2022-12-15,161008.4402419998,1118992.5588378746,21792171.49693327,208615424.54721007
2022-12-16,159806.1458222597,1114200.409901959,22013457.511805113,210480670.82715073
2022-12-19,158374.4377215175,1104202.4172381922,21648202.2089031,207289964.1805688
2022-12-20,158193.0003946802,1103965.6725543153,21671649.298104204,205861290.24311712
2022-12-21,160322.0643549958,1115969.8255622548,21145197.391264975,205795817.09347776
2022-12-22,157455.8861873831,1099136.559119647,20842434.867344473,201664778.5013324
2022-12-23,157595.2750238456,1100487.8054915136,20858837.028354757,203329416.11359707
2022-12-26,157595.2750238456,1101386.0985591495,20927075.46724953,201602178.04555148
2022-12-27,157345.9617505849,1095316.7089381714,20889880.524622343,200636556.9937531
2022-12-28,156043.9755283389,1085910.0257017105,20829684.869024046,198531633.71047032
2022-12-29,159183.4382179645,1110718.3585096693,21335992.48055634,202850630.39401084
2022-12-30,158947.7806789271,1106769.2916454372,21126703.21672027,200315531.66790244
2023-01-02,158947.7806789271,1096246.9485644922,20797522.521881994,200418851.54009047
2023-01-03,158371.6616898929,1092305.1878413602,20714064.069297817,201147843.71141303
2023-01-04,156792.5277785365,1084079.216313579,20578705.84266988,200550179.5320992
2023-01-05,154054.8617733289,1061099.0769223352,20373139.558185384,195816046.92442903
2023-01-06,158935.9661355444,1093717.8509617487,21187277.95018278,202513037.91313013
2023-01-09,159448.4032441334,1090212.5123414376,21025185.348577917,199769716.25375187
2023-01-10,160550.3940129903,1087086.7178619574,21149143.49513878,198966896.94838008
2023-01-11,162371.3834716267,1100455.8143406033,21449421.803242598,201366500.44679964
2023-01-12,163743.1291760146,1108377.2413924427,21598045.078372773,203303465.25510463
2023-01-13,163595.190600416,1102271.6752274828,21131917.469451364,202715709.3466694
2023-01-16,163595.190600416,1096382.248365868,20944438.03540405,202300171.18233192
2023-01-17,164189.9991369156,1105409.169189284,21069024.715058144,203712167.42575255
2023-01-18,162824.8081619261,1102714.7307958284,20887330.192768887,201414287.6963026
2023-01-19,161003.1352010742,1086304.2535151674,20695182.15661401,199302561.80772135
2023-01-20,165521.9621194102,1121543.7109287,21248053.44965888,203952860.22248083
2023-01-23,168763.6552245874,1144656.3679262863,21830254.532975893,207584363.7300452
2023-01-24,169786.5804595782,1151662.3752573193,22173618.048279535,208715252.55116117
2023-01-25,169757.9487893623,1151553.0456126393,22109105.152861863,209253838.92646563
2023-01-26,172235.2421662073,1168254.4240891673,22259165.991834126,212295431.2856472
2023-01-27,173469.5797722668,1176557.4248053995,22516351.974848974,213688497.67919695
2023-01-30,170904.868557505,1159145.180504422,22192681.48528573,210033529.8394072
2023-01-31,173250.5813373537,1169060.2727481956,22605563.295318905,213358090.91695112
2023-02-01,176618.6302924342,1192811.581542984,22979850.16396725,217620649.55367
2023-02-02,179595.4434879725,1210616.9654637254,23099924.054737344,219456643.3699513
2023-02-03,177227.4775528316,1193006.765146886,22817329.179471817,217085941.50792295
2023-02-06,175839.3992554262,1191171.2584361082,23212383.783827756,219227771.0217026
2023-02-07,179677.2171749574,1220727.0134866603,23829331.753071584,226614293.0240271
2023-02-08,179488.9933633361,1218945.6517290885,23520597.92474125,225321503.51092815
2023-02-09,179014.8954012729,1215188.9129629205,23520228.808982767,225642900.01501045
2023-02-10,177461.9244966119,1203138.6095096795,23339614.31548413,224409485.31782487
2023-02-13,180130.7086961308,1226383.9040158675,23696373.959031165,228202190.02521375
2023-02-14,182423.0424556792,1244471.7533283976,24141319.26399547,232213576.90057272
2023-02-15,195929.4631948743,1337394.9228218922,26056854.651961133,249271259.54967877
2023-02-16,181280.2223889187,1242113.955786632,24273965.618543383,232713041.8279763
2023-02-17,180348.5702534482,1237137.0873675784,24180055.10990366,232462086.0802903
2023-02-20,180348.5702534482,1236758.355370046,24222076.68746985,233356629.9576787
2023-02-21,183730.2486666955,1259305.4973863978,24681586.50115896,238134609.843437
2023-02-22,183919.5017347447,1263986.775672033,24824718.298309904,240167594.85782364
2023-02-23,179698.5483212526,1238356.6060462482,24247085.779973097,234116651.80264145
2023-02-24,178365.3931462496,1231969.7704611458,24012977.218685646,231532541.68720636
2023-02-27,179913.2173599104,1251296.4267381767,24539264.001457848,236351984.82996663
2023-02-28,179759.8479771384,1248234.4083684513,24504323.37645942,236986391.266424
2023-03-01,179427.1295891008,1243842.6904505235,24464531.521204628,237130890.15870455
2023-03-02,179331.7280722189,1231650.3083999993,24423905.37306777,234158813.7091038
2023-03-03,183509.2430392501,1268746.2045247671,25086631.436699167,240591639.00608447
2023-03-06,184532.3182624413,1274527.8157750294,25070560.94366759,238928760.39128095
2023-03-07,183679.120076356,1272786.0946571012,24980175.3655105,238599176.97918645
2023-03-08,186264.93811055,1296664.7401627833,25591127.22953621,245478566.4062524
2023-03-09,186184.4213828695,1294037.583937358,25549343.03631681,245102472.40644193
2023-03-10,183736.9676235351,1279470.7477432487,25060804.433959935,243552546.43648833
2023-03-13,184070.3970060208,1271042.9054059747,24845821.451591104,242888258.8440702
2023-03-14,188195.7087613478,1288124.348187921,25051483.199666634,243973153.8650146
2023-03-15,188022.1518258295,1291806.1941193612,25269613.70300246,245289930.55596593
2023-03-16,193272.6810723453,1334721.8082175092,25691544.415538464,253523504.73711136
2023-03-17,193657.8219908205,1335754.8271816843,25827755.62864046,252068893.29140264
2023-03-20,194997.3035064073,1342770.9316754716,25795022.71204968,254988228.6100888
2023-03-21,197972.8823123431,1361598.092679602,26012052.556837626,258342721.36426896
2023-03-22,195801.7860294888,1347703.6932409718,25913976.14804329,255215868.42997155
2023-03-23,197729.6917166098,1360222.095256902,25937983.427422848,256702572.27108863
2023-03-24,198122.3202690646,1350877.22852259,25927278.43262274,254842767.06566563
2023-03-27,197668.1593988455,1357387.250591872,25864086.60102422,255946654.13700813
2023-03-28,195731.2862132651,1347492.466806603,25686404.275087997,254020072.83840853
2023-03-29,197016.5540316988,1354153.880826075,25818232.324720766,255526526.3077016
2023-03-30,198327.8449618833,1365606.209269544,26293513.166978028,259240276.97666577
2023-03-31,202882.5530885163,1393884.292739343,27024159.76547368,263037230.07926145
2023-04-03,203343.0107875396,1396559.7980888225,27115180.45948605,265460229.65605703
2023-04-04,202379.0634016879,1391821.5327324283,26774546.899463657,264721943.799152
2023-04-05,200280.1127831837,1377686.8398129642,26333830.829577025,262849629.627302
2023-04-06,199527.5134769492,1372450.0014511957,26124936.646755956,262620100.73192233
2023-04-07,199527.5134769492,1371731.7024026783,26271589.36916151,262965279.3396872
2023-04-10,200733.191993193,1378896.5157588406,26516252.462724816,264054467.57151937
2023-04-11,199484.8377110587,1372675.1167735662,26625040.60754827,263495533.43320745
2023-04-12,199524.7399054109,1373827.5966187068,26655306.90577503,263789656.59770352
2023-04-13,202735.6850459485,1393544.278300336,26981080.063489847,268184837.3289619
2023-04-14,202760.9163503271,1392521.421310776,26863185.52450578,263879150.3148956
2023-04-17,202851.4914986634,1393670.8871924167,27176215.747606985,264392578.00378528
2023-04-18,203021.548443108,1396544.627430451,27291172.25852944,267190558.29635757
2023-04-19,201294.8814775162,1383882.1806697764,26982372.300541475,264883939.36734077
2023-04-20,200125.8518369147,1377886.5024823414,26957751.745210495,265518977.18440345
2023-04-21,200076.7005038232,1374947.0935323234,26809477.960863695,264821515.98501956
2023-04-24,200423.5122979914,1381419.058513906,26848933.930527717,266439009.7808214
2023-04-25,197379.3706095619,1360911.022415868,26465415.528812498,263067234.8200132
2023-04-26,198434.7670241371,1375470.4311045087,26532910.935129628,266101022.57936788
2023-04-27,199302.2602149579,1380327.5937967557,26599875.36238032,266632534.01407772
2023-04-28,202230.1032451662,1399897.4436940143,27058792.678869937,270864981.01899475
2023-05-01,202196.5303657831,1397400.4410109636,27576776.394860756,270371143.40586156
2023-05-02,193461.8697838568,1337014.9820762342,26605069.020698287,259778671.672078
2023-05-03,191877.1835901664,1325986.4649182037,26184712.311447196,257556752.93506232
2023-05-04,192029.2677844507,1327037.457951225,25836386.956966743,256403235.3832468
2023-05-05,193912.8870938923,1339104.2244042922,26019037.471284263,255994102.55091125
2023-05-08,193974.1482152155,1340264.3770930315,26225111.83441966,255456186.6685184
2023-05-09,193813.538994258,1339542.274758814,26178975.764944334,256300968.69105703
2023-05-10,196408.8414348314,1359031.3374241726,26571758.16158242,260447953.8086914
2023-05-11,195870.7060595302,1357814.9085458757,26263716.538628463,258167393.7194284
2023-05-12,196157.8167255686,1362845.6632642334,26382834.230113342,260866358.28778833
2023-05-15,196426.4186857389,1366597.5227222913,26679030.217292935,263509973.1238208
2023-05-16,195115.3847024024,1356364.1082972204,26544472.12160756,260557089.41435736
2023-05-17,194921.3266751908,1359888.127682136,26593115.23384699,261668247.09432796
